NPI,PharmAffil_id,PharmaName,Address1,City,State,PostalCode,Lat,lng,PSAOName,PharmacyChain,MegaChainName
1558306449,9000009,CVS,1382 N MOORPARK RD,THOUSAND OAKS,CA,91360-5224,34.1971,-118.8686,MEGA CHAIN,CVS PHARMACY INC,CVS
1811184385,9000037,Walgreens,13911 NINE EAGLES DR,TAMPA,FL,33626-3004,28.0719,-82.6312,MEGA CHAIN,WALGREENS,WALGREENS
1700309317,9000037,WALGREENS,1850 BARNETT SHOALS ROAD,ATHENS,GA,30605-0000,33.9254,-83.3401,MEGA CHAIN,WALGREENS,WALGREENS
1104342559,9000037,WALGREENS,8701 GEORGIA AVE STE 100,SILVER SPRING,MD,20910-0000,38.9980,-77.0296,MEGA CHAIN,WALGREENS,WALGREENS
1780625103,9000010,DILLON PHARMACY,3932 W 13TH ST N,WICHITA,KS,67203-4437,37.7094,-97.3884,MEGA CHAIN,THE KROGER COMPANY,THE KROGER COMPANY
1205841483,9000037,Walgreens,4141 W HILLSBOROUGH AVE,TAMPA,FL,33614-5631,27.9968,-82.5128,MEGA CHAIN,WALGREENS,WALGREENS
1639184641,9000037,Walgreens,3103 PALMER HWY,TEXAS CITY,TX,77590-6721,29.3947,-94.9411,MEGA CHAIN,WALGREENS,WALGREENS
1114169182,9000037,Walgreens,20 W HUDSON AVE,ENGLEWOOD,NJ,07631-1788,40.9097,-73.9689,MEGA CHAIN,WALGREENS,WALGREENS
1891034195,9000057,WALMART PHARMACY,8801 CONROY WINDERMERE RD,ORLANDO,FL,32835-3129,28.4952,-81.5072,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1962575241,9000037,Walgreens,3150 W CHERRY LN,MERIDIAN,ID,83642-1122,43.6199,-116.4328,MEGA CHAIN,WALGREENS,WALGREENS
1871510172,9000057,WALMART PHARMACY,8885 N FLORIDA AVE,TAMPA,FL,33604-1415,28.0321,-82.4577,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1508884933,9000057,WALMART PHARMACY,5559 CLARCONA OCOEE RD,ORLANDO,FL,32810-4057,28.6122,-81.4543,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1447265400,9000037,Walgreens,2995 E FLAMINGO RD,LAS VEGAS,NV,89121-5214,36.1144,-115.1103,MEGA CHAIN,WALGREENS,WALGREENS
1669487559,9000037,Walgreens,541 TROPHY LAKE DR,TROPHY CLUB,TX,76262-5235,32.9985,-97.2072,MEGA CHAIN,WALGREENS,WALGREENS
1730194044,9000037,Walgreens,1650 W CHICAGO AVE,CHICAGO,IL,60622-5128,41.8962,-87.6689,MEGA CHAIN,WALGREENS,WALGREENS
1457367005,9000037,Walgreens,13751 SAN PABLO AVE,SAN PABLO,CA,94806-3701,37.9580,-122.3400,MEGA CHAIN,WALGREENS,WALGREENS
1013924034,9000037,Walgreens,502 S BALLENGER HWY,FLINT,MI,48532-3640,43.0126,-83.7346,MEGA CHAIN,WALGREENS,WALGREENS
1245245331,9000037,Walgreens,1832 FM 646 RD W,DICKINSON,TX,77539-3202,29.4637,-95.0946,MEGA CHAIN,WALGREENS,WALGREENS
1447265749,9000037,Walgreens,2301 LUDINGTON ST,ESCANABA,MI,49829-1348,45.7456,-87.0802,MEGA CHAIN,WALGREENS,WALGREENS
1194058727,9000037,Walgreens,6620 BARDSTOWN RD,LOUISVILLE,KY,40291-3045,38.1502,-85.5881,MEGA CHAIN,WALGREENS,WALGREENS
1760669287,9000037,Walgreens,12200 BEE CAVE PKWY,BEE CAVES,TX,78738-6382,30.3067,-97.9311,MEGA CHAIN,WALGREENS,WALGREENS
1881609840,9000037,Walgreens,911 S MAIN ST,CENTERVILLE,OH,45458-5801,39.6129,-84.1605,MEGA CHAIN,WALGREENS,WALGREENS
1932592243,9000057,WALMART PHARMACY,1720 E HILLSBOROUGH AVE,TAMPA,FL,33610-8234,27.9974,-82.4402,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1720093875,9000037,Walgreens,1580 ROUTE 112,MEDFORD,NY,11763-3655,40.7951,-73.0075,MEGA CHAIN,WALGREENS,WALGREENS
1508021304,9000037,Walgreens,5695 ALTON PKWY,IRVINE,CA,92618-4059,33.6697,-117.7856,MEGA CHAIN,WALGREENS,WALGREENS
1215944228,9000037,Walgreens,1581 AUSTIN HWY,SAN ANTONIO,TX,78218-1708,29.4954,-98.4311,MEGA CHAIN,WALGREENS,WALGREENS
1154603561,9000037,DUANE READE,575 LEXINGTON AVE,NEW YORK,NY,10022-6102,40.7572,-73.9713,MEGA CHAIN,WALGREENS,WALGREENS
1639195753,9000037,DUANE READE,40 WALL ST,NEW YORK,NY,10005-1304,40.7068,-74.0099,MEGA CHAIN,WALGREENS,WALGREENS
1104841675,9000037,DUANE READE,625 8TH AVE,NEW YORK,NY,10018-1415,40.7563,-73.9907,MEGA CHAIN,WALGREENS,WALGREENS
1376746107,9000037,Walgreens,3242 ROUTE 39,YORKSHIRE,NY,14173-0000,42.5295,-78.4786,MEGA CHAIN,WALGREENS,WALGREENS
1225363054,9000037,WALGREENS,6624 FANNIN ST STE 120,HOUSTON,TX,77030-2313,29.7092,-95.4016,MEGA CHAIN,WALGREENS,WALGREENS
1740207083,9000057,WALMART PHARMACY,4375 LEXINGTON RD,ATHENS,GA,30605-2525,33.9340,-83.3095,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1558376723,9000037,Walgreens,10899 BAYMEADOWS RD,JACKSONVILLE,FL,32256-4603,30.2166,-81.5207,MEGA CHAIN,WALGREENS,WALGREENS
1104847417,9000044,WINN DIXIE,11701 SAN JOSE BLVD STE 10,JACKSONVILLE,FL,32223-1884,30.1596,-81.6324,REG CHAIN,WINN DIXIE PHARMACY,REG CHAIN
1417964438,9000037,Walgreens,1349 E REPUBLIC RD,SPRINGFIELD,MO,65804-7204,37.1378,-93.2728,MEGA CHAIN,WALGREENS,WALGREENS
1023025004,9000037,Walgreens,15195 SW 42ND ST,MIAMI,FL,33185-3949,25.7289,-80.4391,MEGA CHAIN,WALGREENS,WALGREENS
1336332550,9000037,Walgreens,5075 ALABAMA HWY,RINGGOLD,GA,30736-2435,34.9161,-85.1230,MEGA CHAIN,WALGREENS,WALGREENS
1972518074,9000037,Walgreens,1408 N 16TH ST,ORANGE,TX,77630-3612,30.1044,-93.7467,MEGA CHAIN,WALGREENS,WALGREENS
1720093990,9000037,Walgreens,3027 US HIGHWAY 27 S,SEBRING,FL,33870-5064,27.4711,-81.4439,MEGA CHAIN,WALGREENS,WALGREENS
1881609881,9000037,Walgreens,1776 SEYMOUR AVE,CINCINNATI,OH,45237-3012,39.1904,-84.4642,MEGA CHAIN,WALGREENS,WALGREENS
1821005810,9000037,Walgreens,1420 BEVILLE RD,DAYTONA BEACH,FL,32114-5622,29.1714,-81.0402,MEGA CHAIN,WALGREENS,WALGREENS
1295740264,9000037,Walgreens,3737 PACIFIC AVE,TACOMA,WA,98418-7827,47.2236,-122.4334,MEGA CHAIN,WALGREENS,WALGREENS
1215954524,9000057,WALMART PHARMACY,2767 W US HIGHWAY 90,LAKE CITY,FL,32055-4755,30.1816,-82.6773,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1851306997,9000037,Walgreens,51200 WASHINGTON ST,NEW BALTIMORE,MI,48047-1563,42.6818,-82.7369,MEGA CHAIN,WALGREENS,WALGREENS
1235321332,9000037,Walgreens,1644 E MAIN ST,MAGNOLIA,AR,71753-3804,33.2650,-93.2174,MEGA CHAIN,WALGREENS,WALGREENS
1326358904,9000037,Walgreens,265 S EAGLE RD,EAGLE,ID,83616-5907,43.6926,-116.3548,MEGA CHAIN,WALGREENS,WALGREENS
1346255452,9000037,Walgreens,3610 PLAINFIELD AVE NE,GRAND RAPIDS,MI,49525-2402,43.0289,-85.6300,MEGA CHAIN,WALGREENS,WALGREENS
1619983152,9000037,Walgreens,4343 N KEDZIE AVE,CHICAGO,IL,60618-1301,41.9606,-87.7079,MEGA CHAIN,WALGREENS,WALGREENS
1891700035,9000037,Walgreens,20340 OLD CUTLER RD,CUTLER BAY,FL,33189-1832,25.5779,-80.3385,MEGA CHAIN,WALGREENS,WALGREENS
1043302524,9000009,CVS,471 MAIN STREET CHATHAM SHOPPING CT,CHATHAM,NJ,07928-0000,40.7436,-74.3912,MEGA CHAIN,CVS PHARMACY INC,CVS
1619071560,9000009,CVS,101 S NORTHWEST HWY,BARRINGTON,IL,60010-0000,42.1534,-88.1279,MEGA CHAIN,CVS PHARMACY INC,CVS
1265539761,9000009,CVS,1235 W BROAD ST,WAYNESBORO,VA,22980-0000,38.0725,-78.8966,MEGA CHAIN,CVS PHARMACY INC,CVS
1184876831,0000000,CARROLLTON DRUGS INC,25700 HIGHWAY 17,CARROLLTON,AL,35447-3246,33.2784,-88.0901,NULL,NULL,NULL
1578644696,0000000,SONS PHARMACY OF PARRISH,49 NEW OAKMAN HWY,PARRISH,AL,35580-3942,33.7484,-87.2831,NULL,NULL,NULL
1063792018,0000000,SHIPP'S DISCOUNT PHARMACY,88 WHITE OAK TRL,WARRIOR,AL,35180-4214,33.8488,-86.8261,NULL,NULL,NULL
1922045301,0000000,ODENVILLE DRUGS INC,140 COUNCIL DR,ODENVILLE,AL,35120-4495,33.6754,-86.4062,NULL,NULL,NULL
1053670844,0000000,NORTHSIDE APOTHECARY,72 PLAZA DR,PELL CITY,AL,35125-9314,33.6046,-86.2886,NULL,NULL,NULL
1952489460,0000000,MOORES PHARMACY,3041 ENSLEY 5 POINTS W AVE STE D,BIRMINGHAM,AL,35208-2719,33.4992,-86.8797,NULL,NULL,NULL
1013164177,9000009,CVS,9810 OCEAN HWY W,CALABASH,NC,28467-2633,33.9084,-78.5862,MEGA CHAIN,CVS PHARMACY INC,CVS
1851632970,0000000,OAK HILL PHARMACY,10101 CORTEZ BLVD,WEEKI WACHEE,FL,34613-6380,28.5254,-82.5570,NULL,NULL,NULL
1588768402,9000009,CVS,1120 WESTON RD,WESTON,FL,33326-1915,26.1059,-80.3640,MEGA CHAIN,CVS PHARMACY INC,CVS
1871697615,9000009,CVS,7 YORK RD,WARMINSTER,PA,18974-4501,40.1902,-75.1023,MEGA CHAIN,CVS PHARMACY INC,CVS
1013279389,9000009,CVS,7000 W BUTLER PIKE,AMBLER,PA,19002-5106,40.1394,-75.2431,MEGA CHAIN,CVS PHARMACY INC,CVS
1285738112,9000009,CVS,1230 BUFORD RD,CUMMING,GA,30041-2729,34.1730,-84.1272,MEGA CHAIN,CVS PHARMACY INC,CVS
1285084467,0000000,PILLPACK,220 INDUSTRIAL BLVD,AUSTIN,TX,78745-1276,30.2195,-97.7620,NULL,NULL,NULL
1639110505,9000009,CVS,501 W LINCOLN AVE,CHARLESTON,IL,61920-2443,39.4845,-88.1868,MEGA CHAIN,CVS PHARMACY INC,CVS
1013011923,9000009,CVS,2077 COMMERCIAL WAY,SPRING HILL,FL,34606-3806,28.4606,-82.6278,MEGA CHAIN,CVS PHARMACY INC,CVS
1578833885,0000000,FIVE POINTS PHARMACY,1108 13TH ST,PHENIX CITY,AL,36867-4966,32.4724,-85.0086,NULL,NULL,NULL
1902226251,9000009,CVS,4 BARDONIA RD,BARDONIA,NY,10954-0000,41.1092,-73.9959,MEGA CHAIN,CVS PHARMACY INC,CVS
1801990684,9000009,CVS,2870 W MORELAND RD,WILLOW GROVE,PA,19090-3051,40.1478,-75.1288,MEGA CHAIN,CVS PHARMACY INC,CVS
1720182686,9000009,CVS,4400 HOLLYWOOD BLVD,HOLLYWOOD,FL,33021-6610,26.0099,-80.1878,MEGA CHAIN,CVS PHARMACY INC,CVS
1568525186,0000000,NORTH FLORIDA PHARMACY OF KEYSTONE HEIGHTS,405 S LAWRENCE BLVD,KEYSTONE HEIGHTS,FL,32656-9222,29.7820,-82.0300,NULL,NULL,NULL
1568830255,0000000,ASTER DISCOUNT PHARMACY,718 SW PORT ST LUCIE BLVD UNIT 2,PORT ST LUCIE,FL,34953,27.2676,-80.3694,NULL,NULL,NULL
1235232943,9000009,CVS,1300 Trotwood Ave,COLUMBIA,TN,38401-4392,35.6045,-87.0682,MEGA CHAIN,CVS PHARMACY INC,CVS
1508969221,9000009,CVS,155 BIRMINGHAM RD STE 114,CENTREVILLE,AL,35042-2949,32.9471,-87.1443,MEGA CHAIN,CVS PHARMACY INC,CVS
1316076409,9001123,PINE HILLS FAMILY HEALTH CENTER,1800 MERCY DR,ORLANDO,FL,32808-5646,28.5672,-81.4350,REG CHAIN,COMMUNITY HEALTH CENTERS INC,REG CHAIN
1518079441,0000000,MEDICINE SHOPPE,653 N DIXIE FWY,NEW SMYRNA BEACH,FL,32168-6456,29.0336,-80.9299,NULL,NULL,NULL
1225132293,9000009,CVS,2646 NAYLOR RD SE,WASHINGTON,DC,20020-7269,38.8617,-76.9686,MEGA CHAIN,CVS PHARMACY INC,CVS
1407041817,0000000,SUPER DISCOUNT PHARMACY,1423 S COLLINS ST,PLANT CITY,FL,33563-6577,28.0018,-82.1213,NULL,NULL,NULL
1679676209,9000009,CVS,3253 FRANKLIN ST,MICHIGAN CITY,IN,46360-7005,41.6935,-86.8942,MEGA CHAIN,CVS PHARMACY INC,CVS
1104920016,9000009,CVS,5632 GUNN HWY,TAMPA,FL,33624-4110,28.0601,-82.5415,MEGA CHAIN,CVS PHARMACY INC,CVS
1598708851,9000064,CVS,3375 PLACER ST,REDDING,CA,96001-2364,40.5735,-122.4157,MEGA CHAIN,CVS PHARMACY INC,CVS
1003130840,0000000,YOURX PATIENT PHARMACY AT BOND CHC,1720 S GADSDEN ST,TALLAHASSEE,FL,32301-5506,30.4252,-84.2788,NULL,NULL,NULL
1568521805,9000009,CVS,129 DOE RUN RD,MANHEIM,PA,17545-8502,40.1722,-76.3817,MEGA CHAIN,CVS PHARMACY INC,CVS
1588768568,9000009,CVS,2500 CORAL WAY,MIAMI,FL,33145-3404,25.7501,-80.2366,MEGA CHAIN,CVS PHARMACY INC,CVS
1275789133,9000009,CVS,8565 ALLENTOWN PIKE,BLANDON,PA,19510-9463,40.4523,-75.8918,MEGA CHAIN,CVS PHARMACY INC,CVS
1689954935,0000000,Brindley's Family Pharmacy,305 N CARLISLE ST,ALBERTVILLE,AL,35950-1731,34.2710,-86.2061,NULL,NULL,NULL
1548364417,9000009,CVS,6460 S DIXIE HWY,SOUTH MIAMI,FL,33143-4648,25.6968,-80.2982,MEGA CHAIN,CVS PHARMACY INC,CVS
1104920172,9000009,CVS,2240 M ST NW,WASHINGTON,DC,20037-1415,38.9051,-77.0493,MEGA CHAIN,CVS PHARMACY INC,CVS
1639400047,9000009,CVS,7900 CENTRAL AVE SW,ALBUQUERQUE,NM,87121-2147,35.0763,-106.7235,MEGA CHAIN,CVS PHARMACY INC,CVS
1275637175,9000009,CVS,5795 SUNSET DR,SOUTH MIAMI,FL,33143-5315,25.7047,-80.2872,MEGA CHAIN,CVS PHARMACY INC,CVS
1770686297,9000009,CVS,1580 WESEL BLVD,HAGERSTOWN,MD,21740-2503,39.6327,-77.7633,MEGA CHAIN,CVS PHARMACY INC,CVS
1891899878,9000009,CVS,101 N WABASH AVE,LAKELAND,FL,33815-7368,28.0421,-81.9898,MEGA CHAIN,CVS PHARMACY INC,CVS
1184727893,9000009,CVS,33840 AURORA RD,SOLON,OH,44139-3700,41.3846,-81.4382,MEGA CHAIN,CVS PHARMACY INC,CVS
1740222553,9000064,CVS,3320 N TRACY BLVD,TRACY,CA,95376-1721,37.7609,-121.4334,MEGA CHAIN,CVS PHARMACY INC,CVS
1477658219,9000009,CVS,2 SHORT BEACH RD,BRANFORD,CT,06405-0000,41.2751,-72.8300,MEGA CHAIN,CVS PHARMACY INC,CVS
1407954027,9000009,CVS,306 E BALTIMORE PIKE,MEDIA,PA,19063-5624,39.9165,-75.3847,MEGA CHAIN,CVS PHARMACY INC,CVS
1295166346,0000000,DOTHAN BEHAVIORAL MEDICINE CLINIC PHARMACY,408 HEALTHWEST DR,DOTHAN,AL,36303-2054,31.2410,-85.4532,NULL,NULL,NULL
1700980695,9000009,CVS,5825 20TH ST,VERO BEACH,FL,32966-1018,27.6383,-80.4472,MEGA CHAIN,CVS PHARMACY INC,CVS
1043356215,0000000,MADISON STREET PHARMACY,395 W MADISON ST,STARKE,FL,32091-3923,29.9444,-82.1124,NULL,NULL,NULL
1265479778,0000000,CLARKS PHARMACY,241 BILLY DYAR BLVD,BOAZ,AL,35957-7102,34.1949,-86.1535,NULL,NULL,NULL
1811097587,0000000,THE DRUG STORE,305 E LONG ST,CLAXTON,GA,30417-1411,32.1651,-81.9009,NULL,NULL,NULL
1336222959,0000000,FAIRHOPE PHARMACY,398 FAIRHOPE AVE,FAIRHOPE,AL,36532-2318,30.5228,-87.9032,NULL,NULL,NULL
1063729226,0000000,FASTMED HEALTH MART,8237 SUNSET STRIP,SUNRISE,FL,33322-3058,26.1531,-80.2553,NULL,NULL,NULL
1952619033,0000000,NICANOR PHARMACY INC,1003 W FLAGLER ST,MIAMI,FL,33130-1031,25.7738,-80.2115,NULL,NULL,NULL
1063804045,0000000,TURENNE PHARMEDCO INC.,4941 MONTEVALLO RD STE 500,IRONDALE,AL,35210-2418,33.5266,-86.7160,NULL,NULL,NULL
1255480836,0000000,ST JOSEPH CLINIC PC,1102 W WAUGH ST,DALTON,GA,30720-8769,34.7822,-84.9851,NULL,NULL,NULL
1174898464,0000000,DERMATRAN HEALTH SOLUTIONS,85 TECHNOLOGY PKWY NW,ROME,GA,30165-1382,34.2865,-85.2088,NULL,NULL,NULL
1801022918,9000009,CVS,795 OGLETHORPE AVE,ATHENS,GA,30606-2242,33.9615,-83.4141,MEGA CHAIN,CVS PHARMACY INC,CVS
1437458593,9000009,CVS,3595 ATLANTA HWY,ATHENS,GA,30606-3152,33.9386,-83.4547,MEGA CHAIN,CVS PHARMACY INC,CVS
1740427244,9000009,CVS,1367 DOUBLE CHURCHES RD,COLUMBUS,GA,31904-2601,32.5567,-84.9728,MEGA CHAIN,CVS PHARMACY INC,CVS
1093818858,9000009,CVS,1622 S LUMPKIN RD,COLUMBUS,GA,31903-2720,32.4242,-84.9498,MEGA CHAIN,CVS PHARMACY INC,CVS
1003859737,0000000,U SAVE IT PHARMACY,321 HIGHWAY 441 N,CLAYTON,GA,30525-4286,34.8828,-83.3965,NULL,NULL,NULL
1578666228,9000009,CVS,887 BATTLEFIELD PKWY,FT OGLETHORPE,GA,30742-3900,34.9537,-85.2500,MEGA CHAIN,CVS PHARMACY INC,CVS
1629111786,0000000,MADDOX DRUGS,1330 BIG A RD,TOCCOA,GA,30577-6013,34.5678,-83.3036,NULL,NULL,NULL
1114020864,9000009,CVS,959 BIG A RD,TOCCOA,GA,30577-6026,34.5719,-83.3079,MEGA CHAIN,CVS PHARMACY INC,CVS
1295829885,0000000,PRICE RINGGOLD DRUG,7566 NASHVILLE ST,RINGGOLD,GA,30736-2361,34.9171,-85.1135,NULL,NULL,NULL
1003057878,9000009,CVS,15840 CICERO AVE,OAK FOREST,IL,60452-3654,41.6043,-87.7372,MEGA CHAIN,CVS PHARMACY INC,CVS
1366545428,0000000,POLY-PLEX PHARMACY,2596 DONALD LEE HOLLOWELL PKWY NW,ATLANTA,GA,30318-8300,33.7753,-84.4719,NULL,NULL,NULL
1366875403,0000000,TUSKEGEE QUALITY PHARMACY,707 W MARTIN LUTHER KING HWY,TUSKEGEE,AL,36083-2138,32.4191,-85.6972,NULL,NULL,NULL
1861594103,9000009,CVS,2228 S MAIN ST,ANN ARBOR,MI,48103-6935,42.2537,-83.7513,MEGA CHAIN,CVS PHARMACY INC,CVS
1285717520,9000009,CVS,137 ROUTE 70,MEDFORD,NJ,08055-2378,39.9012,-74.8451,MEGA CHAIN,CVS PHARMACY INC,CVS
1255490314,9000009,CVS,8523 OLD STATE RD,HOLLY HILL,SC,29059-0000,33.3234,-80.4141,MEGA CHAIN,CVS PHARMACY INC,CVS
1831230796,0000000,GLOBAL PHARMACY,926 MONTREAL RD,CLARKSTON,GA,30021-1399,33.8120,-84.2421,NULL,NULL,NULL
1538505086,0000000,MEMORIAL MIRAMAR OUTPATIENT PHARMACY,1901 SW 172ND AVE,MIRAMAR,FL,33029-5592,25.9909,-80.3728,NULL,NULL,NULL
1306940382,9000009,CVS,150 W CAMINO REAL,BOCA RATON,FL,33432-5942,26.3400,-80.0902,MEGA CHAIN,CVS PHARMACY INC,CVS
1699887521,0000000,PRESCRIPTION PAD PHCY,333 NW 70TH AVE,PLANTATION,FL,33317-2385,26.1250,-80.2416,NULL,NULL,NULL
1528161379,9000009,CVS,439 HIGHLAND AVE NE,ATLANTA,GA,30312-1321,33.7609,-84.3729,MEGA CHAIN,CVS PHARMACY INC,CVS
1295138204,0000000,EXPRESS FOOD & PHARMACY,3685 BRASELTON HWY,DACULA,GA,30019-5920,34.0687,-83.9021,NULL,NULL,NULL
1154586063,9000009,CVS,1504 BLUE RIDGE BLVD,SENECA,SC,29672-6601,34.7074,-82.9910,MEGA CHAIN,CVS PHARMACY INC,CVS
1952407215,0000000,LAKE MARTIN PHARMACY,301 MARIARDEN RD,DADEVILLE,AL,36853-6254,32.8179,-85.7408,NULL,NULL,NULL
1225162894,0000000,KIRKWOOD FAMILY MEDICINE CENTER PHARMACY,1863 MEMORIAL DR SE,ATLANTA,GA,30317-2103,33.7473,-84.3260,NULL,NULL,NULL
1235232091,9000009,CVS,522 OWEN DR,FAYETTEVILLE,NC,28304-3432,35.0343,-78.9325,MEGA CHAIN,CVS PHARMACY INC,CVS
1922186071,0000000,THE DRUG STORE,464 N DEAN RD,AUBURN,AL,36830-5148,32.6151,-85.4640,NULL,NULL,NULL
1629231923,9000009,CVS,800 E WEST CONNECTOR,AUSTELL,GA,30106-1358,33.8571,-84.5770,MEGA CHAIN,CVS PHARMACY INC,CVS
1205943529,0000000,FAMILY MEDICAL SERVICES PHARMACY,1817 13TH AVE N,BESSEMER,AL,35020-3246,33.4088,-86.9666,NULL,NULL,NULL
1376647198,9000009,CVS,4202 ROSS AVE,DALLAS,TX,75204-5116,32.8001,-96.7829,MEGA CHAIN,CVS PHARMACY INC,CVS
1407871999,9000912,HUMANA PHARMACY,9030 KIMBERLY BLVD,BOCA RATON,FL,33434,26.3833,-80.1879,REG CHAIN,PRESCRIBEIT RX,REG CHAIN
1356445100,9000009,CVS,160 FAIRVIEW AVE STE 9,HUDSON,NY,12534-1216,42.2550,-73.7671,MEGA CHAIN,CVS PHARMACY INC,CVS
1154420503,9000009,CVS,2003 DAVIDSONVILLE RD,CROFTON,MD,21114-1317,39.0186,-76.6937,MEGA CHAIN,CVS PHARMACY INC,CVS
1861625659,9000009,CVS,575 BROADWAY,MALDEN,MA,02148-2039,42.4404,-71.0314,MEGA CHAIN,CVS PHARMACY INC,CVS
1164522595,9000009,CVS,107 MAIN ST,STONEHAM,MA,02180-3305,42.4943,-71.1008,MEGA CHAIN,CVS PHARMACY INC,CVS
1356481352,9000009,CVS,5408 WHITTAKER RD,YPSILANTI,MI,48197-9751,42.2095,-83.6197,MEGA CHAIN,CVS PHARMACY INC,CVS
1275579815,0000000,UNIVERSAL ARTS PHARMACY,1550 W 84TH ST,HIALEAH,FL,33014-3377,25.8974,-80.3154,NULL,NULL,NULL
1689778573,9000009,CVS,2701 STIRLING RD,FT LAUDERDALE,FL,33312-6505,26.0478,-80.1779,MEGA CHAIN,CVS PHARMACY INC,CVS
1841206570,0000000,DALLAS AVENUE PHARMACY,1402 W DALLAS AVE,SELMA,AL,36701-7017,32.4029,-87.0573,NULL,NULL,NULL
1740406248,9000009,CVS,6031 FAIRBURN RD,DOUGLASVILLE,GA,30134-2307,33.7517,-84.7299,MEGA CHAIN,CVS PHARMACY INC,CVS
1275637050,9000009,CVS,305 W 4TH ST,BETHLEHEM,PA,18015-1503,40.6107,-75.3827,MEGA CHAIN,CVS PHARMACY INC,CVS
1275963209,0000000,EXPRESS FOOD & PHARMACY,50 UPPER ALABAMA ST SW STE 92,ATLANTA,GA,30303-3105,33.7527,-84.3908,NULL,NULL,NULL
1275971293,9000009,CVS,135 PIERCE ST,DALY CITY,CA,94015-1934,37.6859,-122.4731,MEGA CHAIN,CVS PHARMACY INC,CVS
1629475694,9000009,CVS,645 H ST NE,WASHINGTON,DC,20002-4347,38.8998,-76.9975,MEGA CHAIN,CVS PHARMACY INC,CVS
1740349083,9000009,CVS,1322 BEACON ST,BROOKLINE,MA,02446-3701,42.3420,-71.1230,MEGA CHAIN,CVS PHARMACY INC,CVS
1568561868,9000009,CVS,2253 STATE RD,PLYMOUTH,MA,02360-5150,41.8214,-70.5519,MEGA CHAIN,CVS PHARMACY INC,CVS
1699974162,0000000,PINES DISCOUNT PHARMACY INC,10071 PINES BLVD STE D,PEMBROKE PINES,FL,33024-6105,26.0085,-80.2793,NULL,NULL,NULL
1023112935,9000009,CVS,36440 STATE ROAD 54,ZEPHYRHILLS,FL,33541-2274,28.2298,-82.2133,MEGA CHAIN,CVS PHARMACY INC,CVS
1285722710,0000000,CLAYTON PHARMACY,100 S MAIN ST,CLAYTON,GA,30525-5480,34.8771,-83.4012,NULL,NULL,NULL
1023112000,9000009,CVS,1800 N WICKHAM RD,MELBOURNE,FL,32935-8104,28.1363,-80.6722,MEGA CHAIN,CVS PHARMACY INC,CVS
1114172590,9000009,CVS,4401 W GANDY BLVD,TAMPA,FL,33611-3301,27.8940,-82.5188,MEGA CHAIN,CVS PHARMACY INC,CVS
1285676015,9000064,CVS,8915 TOWNE CENTRE DR,SAN DIEGO,CA,92122-5650,32.8675,-117.2061,MEGA CHAIN,CVS PHARMACY INC,CVS
1073796538,9000009,CVS,2098 HIGHWAY 20 W,MCDONOUGH,GA,30253-7203,33.4134,-84.1991,MEGA CHAIN,CVS PHARMACY INC,CVS
1417059700,9000009,CVS,1700 S INDUSTRIAL HIGHWAY,ANN ARBOR,MI,48104-0000,42.2602,-83.7384,MEGA CHAIN,CVS PHARMACY INC,CVS
1326141847,9000009,CVS,18665 FOREST RD,LYNCHBURG,VA,24502-4363,37.3851,-79.2422,MEGA CHAIN,CVS PHARMACY INC,CVS
1790720597,9000009,CVS,1183 MAGNOLIA AVE,CORONA,CA,92879-3231,33.8646,-117.5471,MEGA CHAIN,CVS PHARMACY INC,CVS
1003119835,0000000,AARAV PHARMACY,6650 W INDIANTOWN RD STE 100,JUPITER,FL,33458-4629,26.9343,-80.1364,NULL,NULL,NULL
1700980513,9000009,CVS,116 W UNIVERSITY DR,DENTON,TX,76201-1851,33.2316,-97.1330,MEGA CHAIN,CVS PHARMACY INC,CVS
1679519037,9000009,CVS,8484 Central Mall Dr,PORT ARTHUR,TX,77642-8021,29.9511,-93.9829,MEGA CHAIN,CVS PHARMACY INC,CVS
1003228701,0000000,DAWES POINTE PHARMACY,8650 COTTAGE HILL RD STE 101,MOBILE,AL,36695-3858,30.6401,-88.2461,NULL,NULL,NULL
1699177428,0000000,WELLSTAR PHARMACY,3747 ROSWELL RD,MARIETTA,GA,30062,33.9803,-84.4447,NULL,NULL,NULL
1902900830,9000009,CVS,485 CONCORD RD SE,SMYRNA,GA,30082-3226,33.8671,-84.5399,MEGA CHAIN,CVS PHARMACY INC,CVS
1598062150,0000000,LIBERTY PHARMACY,3469 W BOYNTON BEACH BLVD,BOYNTON BEACH,FL,33436-4611,26.5279,-80.0980,NULL,NULL,NULL
1598774705,9000743,DOCTORS PHARMACY,611 E LAMAR ST STE B,AMERICUS,GA,31709-3744,32.0715,-84.2259,REG CHAIN,EPIC PHARMACY NETWORK INC,REG CHAIN
1114020955,9000009,CVS,170 BROADWAY STE 1,WHITEHALL,NY,12887-1419,43.5476,-73.4065,MEGA CHAIN,CVS PHARMACY INC,CVS
